150
(47, 55, 302)
(112, 130, 303)
(3, 53, 304)
(40, 78, 305)
(3, 66, 306)
(79, 100, 307)
(12, 99, 308)
(16, 102, 309)
(126, 129, 310)
(31, 39, 311)
(58, 114, 312)
(115, 127, 313)
(11, 136, 314)
(68, 79, 315)
(6, 141, 316)
(67, 113, 317)
(34, 90, 318)
(20, 136, 319)
(29, 70, 320)
(57, 133, 321)
(56, 75, 322)
(62, 97, 323)
(89, 133, 324)
(52, 63, 325)
(28, 32, 326)
(32, 35, 327)
(14, 119, 328)
(113, 136, 329)
(38, 73, 330)
(42, 132, 331)
(27, 105, 332)
(47, 90, 333)
(88, 105, 334)
(17, 83, 335)
(64, 146, 336)
(23, 50, 337)
(50, 108, 338)
(93, 138, 339)
(40, 42, 340)
(79, 120, 341)
(46, 115, 342)
(16, 66, 343)
(92, 100, 344)
(96, 111, 345)
(59, 85, 346)
(25, 37, 347)
(45, 90, 348)
(116, 145, 349)
(48, 81, 350)
(72, 87, 351)
(92, 138, 352)
(1, 77, 353)
(10, 100, 354)
(67, 109, 355)
(91, 115, 356)
(0, 50, 357)
(111, 124, 358)
(39, 64, 359)
(100, 114, 360)
(63, 78, 361)
(104, 117, 362)
(67, 139, 363)
(104, 132, 364)
(5, 82, 365)
(15, 137, 366)
(8, 89, 367)
(71, 102, 368)
(18, 110, 369)
(75, 99, 370)
(4, 45, 371)
(95, 108, 372)
(8, 40, 373)
(27, 117, 374)
(108, 143, 375)
(84, 96, 376)
(140, 146, 377)
(16, 31, 378)
(26, 72, 379)
(83, 134, 380)
(72, 149, 381)
(35, 107, 382)
(48, 125, 383)
(11, 67, 384)
(105, 124, 385)
(0, 111, 386)
(20, 98, 387)
(24, 101, 388)
(91, 95, 389)
(0, 30, 390)
(111, 144, 391)
(24, 148, 392)
(87, 139, 393)
(143, 149, 394)
(57, 76, 395)
(39, 100, 396)
(43, 97, 397)
(63, 98, 398)
(56, 148, 399)
(9, 34, 400)
(52, 64, 401)
(19, 121, 402)
(113, 118, 403)
(76, 126, 404)
(8, 117, 405)
(85, 105, 406)
(32, 107, 407)
(89, 110, 408)
(109, 147, 409)
(18, 82, 410)
(37, 71, 411)
(61, 65, 412)
(51, 87, 413)
(17, 27, 414)
(37, 40, 415)
(97, 134, 416)
(23, 122, 417)
(26, 138, 418)
(64, 73, 419)
(50, 52, 420)
(26, 61, 421)
(46, 56, 422)
(12, 120, 423)
(73, 126, 424)
(93, 99, 425)
(2, 34, 426)
(22, 33, 427)
(25, 108, 428)
(135, 147, 429)
(11, 30, 430)
(21, 73, 431)
(25, 142, 432)
(7, 106, 433)
(68, 84, 434)
(128, 129, 435)
(110, 133, 436)
(29, 97, 437)
(33, 102, 438)
(57, 104, 439)
(15, 35, 440)
(86, 92, 441)
(18, 148, 442)
(66, 136, 443)
(18, 39, 444)
(28, 76, 445)
(122, 147, 446)
(51, 149, 447)
(98, 136, 448)
(27, 140, 449)
(94, 100, 450)
(27, 61, 451)
(118, 126, 452)
(112, 131, 453)
(3, 52, 454)
(23, 41, 455)
(107, 120, 456)
(3, 69, 457)
(73, 137, 458)
(83, 96, 459)
(46, 84, 460)
(69, 93, 461)
(126, 134, 462)
(2, 6, 463)
(31, 145, 464)
(79, 133, 465)
(82, 107, 466)
(102, 110, 467)
(49, 114, 468)
(7, 57, 469)
(45, 134, 470)
(1, 96, 471)
(58, 115, 472)
(21, 109, 473)
(78, 118, 474)
(67, 112, 475)
(87, 109, 476)
(34, 91, 477)
(114, 141, 478)
(24, 93, 479)
(43, 139, 480)
(39, 95, 481)
(53, 79, 482)
(39, 44, 483)
(123, 135, 484)
(56, 76, 485)
(19, 64, 486)
(66, 125, 487)
(89, 132, 488)
(32, 36, 489)
(14, 116, 490)
(42, 133, 491)
(8, 13, 492)
(145, 148, 493)
(27, 104, 494)
(47, 101, 495)
(13, 149, 496)
(17, 82, 497)
(61, 137, 498)
(64, 147, 499)
(23, 77, 500)
(50, 109, 501)
(88, 136, 502)
(74, 103, 503)
(40, 43, 504)
(22, 143, 505)
(16, 52, 506)
(36, 63, 507)
(2, 123, 508)
(22, 126, 509)
(16, 67, 510)
(36, 142, 511)
(139, 143, 512)
(35, 78, 513)
(45, 89, 514)
(116, 146, 515)
(48, 82, 516)
(72, 88, 517)
(54, 88, 518)
(1, 76, 519)
(148, 149, 520)
(20, 79, 521)
(6, 110, 522)
(20, 62, 523)
(90, 134, 524)
(104, 118, 525)
(104, 133, 526)
(52, 109, 527)
(56, 104, 528)
(76, 91, 529)
(42, 71, 530)
(86, 132, 531)
(32, 64, 532)
(14, 80, 533)
(71, 97, 534)
(4, 46, 535)
(8, 41, 536)
(118, 132, 537)
(47, 136, 538)
(51, 122, 539)
(17, 62, 540)
(71, 135, 541)
(108, 121, 542)
(37, 132, 543)
(3, 12, 544)
(140, 147, 545)
(12, 85, 546)
(69, 132, 547)
(36, 83, 548)
(2, 95, 549)
(59, 146, 550)
(79, 95, 551)
(117, 136, 552)
(31, 105, 553)
(1, 142, 554)
(48, 126, 555)
(11, 66, 556)
(68, 113, 557)
(10, 25, 558)
(30, 92, 559)
(0, 31, 560)
(91, 94, 561)
(111, 147, 562)
(33, 89, 563)
(87, 138, 564)
(143, 148, 565)
(39, 103, 566)
(43, 96, 567)
(53, 135, 568)
(56, 149, 569)
(5, 36, 570)
(9, 33, 571)
(109, 112, 572)
(19, 120, 573)
(76, 127, 574)
(85, 135, 575)
(85, 104, 576)
(109, 146, 577)
(99, 132, 578)
(142, 144, 579)
(94, 137, 580)
(61, 64, 581)
(13, 46, 582)
(97, 133, 583)
(23, 117, 584)
(26, 139, 585)
(64, 74, 586)
(50, 53, 587)
(26, 58, 588)
(12, 121, 589)
(50, 132, 590)
(2, 35, 591)
(93, 98, 592)
(22, 38, 593)
(16, 139, 594)
(82, 132, 595)
(135, 146, 596)
(49, 85, 597)
(55, 91, 598)
(25, 28, 599)
(11, 17, 600)
(1, 27, 601)
(58, 92, 602)
(25, 141, 603)
(68, 85, 604)
(128, 130, 605)
(34, 52, 606)
(0, 76, 607)
(77, 114, 608)
(81, 119, 609)
(101, 124, 610)
(10, 61, 611)
(110, 138, 612)
(43, 63, 613)
(134, 138, 614)
(33, 101, 615)
(90, 126, 616)
(124, 145, 617)
(29, 130, 618)
(86, 93, 619)
(18, 149, 620)
(66, 137, 621)
(75, 93, 622)
(8, 18, 623)
(65, 71, 624)
(32, 136, 625)
(51, 148, 626)
(47, 64, 627)
(94, 101, 628)
(41, 127, 629)
(61, 100, 630)
(64, 136, 631)
(27, 60, 632)
(47, 49, 633)
(112, 132, 634)
(3, 55, 635)
(41, 136, 636)
(23, 40, 637)
(40, 48, 638)
(22, 83, 639)
(79, 102, 640)
(12, 29, 641)
(69, 92, 642)
(126, 135, 643)
(36, 107, 644)
(2, 7, 645)
(31, 144, 646)
(35, 85, 647)
(21, 138, 648)
(79, 132, 649)
(82, 104, 650)
(102, 111, 651)
(31, 33, 652)
(45, 133, 653)
(54, 125, 654)
(1, 103, 655)
(11, 138, 656)
(68, 73, 657)
(77, 133, 658)
(6, 131, 659)
(67, 115, 660)
(91, 105, 661)
(114, 138, 662)
(43, 138, 663)
(63, 84, 664)
(57, 139, 665)
(123, 134, 666)
(52, 138, 667)
(42, 96, 668)
(62, 103, 669)
(9, 121, 670)
(89, 139, 671)
(52, 57, 672)
(28, 34, 673)
(8, 14, 674)
(32, 148, 675)
(27, 107, 676)
(47, 100, 677)
(51, 97, 678)
(41, 91, 679)
(64, 148, 680)
(3, 19, 681)
(23, 76, 682)
(74, 100, 683)
(22, 140, 684)
(2, 120, 685)
(22, 127, 686)
(79, 122, 687)
(46, 113, 688)
(36, 143, 689)
(92, 102, 690)
(96, 97, 691)
(59, 87, 692)
(68, 143, 693)
(116, 147, 694)
(44, 144, 695)
(7, 28, 696)
(48, 83, 697)
(11, 89, 698)
(1, 67, 699)
(78, 83, 700)
(20, 72, 701)
(58, 135, 702)
(6, 111, 703)
(67, 111, 704)
(20, 63, 705)
(111, 126, 706)
(138, 142, 707)
(90, 135, 708)
(33, 45, 709)
(52, 110, 710)
(15, 26, 711)
(66, 94, 712)
(15, 139, 713)
(62, 146, 714)
(75, 101, 715)
(38, 107, 716)
(95, 110, 717)
(4, 47, 718)
(8, 42, 719)
(99, 107, 720)
(84, 140, 721)
(17, 61, 722)
(108, 122, 723)
(37, 50, 724)
(108, 137, 725)
(37, 131, 726)
(40, 121, 727)
(60, 100, 728)
(64, 111, 729)
(84, 98, 730)
(70, 85, 731)
(12, 86, 732)
(69, 131, 733)
(2, 92, 734)
(22, 27, 735)
(26, 86, 736)
(31, 104, 737)
(1, 141, 738)
(55, 118, 739)
(1, 62, 740)
(115, 136, 741)
(48, 127, 742)
(11, 69, 743)
(129, 146, 744)
(30, 50, 745)
(20, 108, 746)
(111, 146, 747)
(33, 88, 748)
(39, 102, 749)
(5, 146, 750)
(80, 93, 751)
(63, 108, 752)
(124, 142, 753)
(53, 134, 754)
(5, 35, 755)
(119, 133, 756)
(113, 116, 757)
(85, 134, 758)
(14, 130, 759)
(4, 124, 760)
(8, 119, 761)
(62, 142, 762)
(65, 122, 763)
(28, 106, 764)
(14, 45, 765)
(99, 135, 766)
(27, 83, 767)
(51, 89, 768)
(17, 25, 769)
(41, 147, 770)
(3, 107, 771)
(23, 116, 772)
(73, 147, 773)
(26, 59, 774)
(46, 62, 775)
(12, 122, 776)
(50, 133, 777)
(2, 32, 778)
(93, 97, 779)
(103, 136, 780)
(25, 114, 781)
(82, 133, 782)
(31, 76, 783)
(55, 90, 784)
(21, 87, 785)
(44, 88, 786)
(30, 46, 787)
(0, 77, 788)
(81, 118, 789)
(43, 62, 790)
(29, 127, 791)
(33, 100, 792)
(53, 105, 793)
(110, 122, 794)
(9, 92, 795)
(29, 129, 796)
(18, 146, 797)
(8, 19, 798)
(65, 70, 799)
(122, 145, 800)
(32, 137, 801)
(94, 106, 802)
(47, 48, 803)
(41, 143, 804)
(13, 81, 805)
(40, 49, 806)
(64, 87, 807)
(73, 143, 808)
(2, 149, 809)
(22, 80, 810)
(12, 30, 811)
(36, 148, 812)
(35, 84, 813)
(59, 74, 814)
(25, 78, 815)
(45, 115, 816)
(102, 108, 817)
(49, 112, 818)
(68, 148, 819)
(31, 32, 820)
(45, 132, 821)
(7, 72, 822)
(68, 74, 823)
(6, 128, 824)
(67, 114, 825)
(91, 104, 826)
(20, 36, 827)
(114, 139, 828)
(29, 67, 829)
(53, 77, 830)
(52, 139, 831)
(5, 123, 832)
(66, 123, 833)
(86, 126, 834)
(89, 138, 835)
(28, 35, 836)
(32, 38, 837)
(14, 122, 838)
(4, 52, 839)
(8, 15, 840)
(32, 149, 841)
(13, 147, 842)
(51, 96, 843)
(88, 108, 844)
(17, 80, 845)
(50, 107, 846)
(74, 101, 847)
(22, 141, 848)
(22, 124, 849)
(83, 126, 850)
(46, 118, 851)
(36, 136, 852)
(12, 145, 853)
(31, 119, 854)
(59, 86, 855)
(25, 42, 856)
(45, 87, 857)
(21, 30, 858)
(11, 88, 859)
(54, 94, 860)
(92, 133, 861)
(10, 144, 862)
(30, 102, 863)
(87, 115, 864)
(20, 56, 865)
(39, 125, 866)
(63, 75, 867)
(29, 39, 868)
(33, 44, 869)
(104, 135, 870)
(56, 106, 871)
(38, 142, 872)
(76, 85, 873)
(42, 69, 874)
(80, 144, 875)
(32, 66, 876)
(71, 99, 877)
(95, 105, 878)
(8, 43, 879)
(99, 106, 880)
(27, 118, 881)
(17, 60, 882)
(71, 129, 883)
(112, 126, 884)
(37, 130, 885)
(3, 14, 886)
(23, 83, 887)
(84, 99, 888)
(26, 36, 889)
(22, 24, 890)
(26, 87, 891)
(12, 38, 892)
(83, 139, 893)
(31, 107, 894)
(1, 61, 895)
(44, 117, 896)
(125, 126, 897)
(54, 58, 898)
(30, 51, 899)
(20, 109, 900)
(63, 137, 901)
(67, 74, 902)
(30, 66, 903)
(39, 144, 904)
(0, 128, 905)
(57, 81, 906)
(39, 97, 907)
(53, 133, 908)
(9, 39, 909)
(119, 132, 910)
(76, 121, 911)
(85, 133, 912)
(4, 125, 913)
(8, 120, 914)
(65, 121, 915)
(28, 107, 916)
(18, 81, 917)
(99, 134, 918)
(37, 68, 919)
(75, 145, 920)
(27, 82, 921)
(17, 24, 922)
(41, 146, 923)
(40, 86, 924)
(64, 76, 925)
(73, 146, 926)
(2, 142, 927)
(69, 102, 928)
(73, 99, 929)
(36, 113, 930)
(2, 33, 931)
(97, 101, 932)
(103, 139, 933)
(25, 113, 934)
(135, 140, 935)
(31, 79, 936)
(58, 90, 937)
(25, 147, 938)
(44, 89, 939)
(11, 96, 940)
(68, 87, 941)
(128, 132, 942)
(0, 78, 943)
(24, 68, 944)
(6, 52, 945)
(101, 122, 946)
(10, 59, 947)
(43, 49, 948)
(33, 123, 949)
(90, 124, 950)
(53, 104, 951)
(110, 123, 952)
(57, 109, 953)
(43, 78, 954)
(15, 44, 955)
(62, 73, 956)
(29, 128, 957)
(18, 147, 958)
(66, 135, 959)
(8, 20, 960)
(65, 69, 961)
(28, 79, 962)
(27, 129, 963)
(47, 66, 964)
(41, 125, 965)
(64, 138, 966)
(47, 51, 967)
(112, 134, 968)
(41, 142, 969)
(13, 80, 970)
(74, 78, 971)
(40, 50, 972)
(3, 70, 973)
(73, 142, 974)
(22, 81, 975)
(79, 96, 976)
(26, 28, 977)
(126, 133, 978)
(102, 146, 979)
(59, 77, 980)
(25, 77, 981)
(82, 102, 982)
(45, 114, 983)
(49, 119, 984)
(31, 35, 985)
(7, 58, 986)
(11, 63, 987)
(54, 115, 988)
(21, 106, 989)
(78, 117, 990)
(44, 61, 991)
(48, 56, 992)
(77, 131, 993)
(10, 76, 994)
(0, 42, 995)
(20, 37, 996)
(114, 136, 997)
(43, 140, 998)
(6, 16, 999)
(20, 148, 1000)
(39, 88, 1001)
(57, 137, 1002)
(19, 69, 1003)
(62, 101, 1004)
(9, 127, 1005)
(66, 120, 1006)
(89, 137, 1007)
(32, 39, 1008)
(14, 123, 1009)
(8, 48, 1010)
(95, 133, 1011)
(13, 146, 1012)
(61, 134, 1013)
(127, 133, 1014)
(3, 21, 1015)
(23, 78, 1016)
(50, 104, 1017)
(88, 139, 1018)
(70, 111, 1019)
(74, 98, 1020)
(40, 46, 1021)
(22, 130, 1022)
(16, 55, 1023)
(2, 118, 1024)
(59, 139, 1025)
(12, 146, 1026)
(55, 108, 1027)
(96, 99, 1028)
(59, 105, 1029)
(68, 137, 1030)
(48, 85, 1031)
(72, 91, 1032)
(54, 95, 1033)
(1, 65, 1034)
(92, 134, 1035)
(78, 81, 1036)
(81, 147, 1037)
(20, 74, 1038)
(10, 96, 1039)
(67, 81, 1040)
(111, 120, 1041)
(90, 133, 1042)
(39, 124, 1043)
(80, 115, 1044)
(100, 126, 1045)
(67, 143, 1046)
(52, 104, 1047)
(19, 97, 1048)
(42, 66, 1049)
(66, 92, 1050)
(8, 93, 1051)
(62, 144, 1052)
(32, 67, 1053)
(71, 98, 1054)
(75, 103, 1055)
(95, 104, 1056)
(99, 109, 1057)
(47, 149, 1058)
(84, 142, 1059)
(17, 51, 1060)
(37, 48, 1061)
(40, 123, 1062)
(23, 82, 1063)
(64, 97, 1064)
(26, 37, 1065)
(12, 80, 1066)
(2, 90, 1067)
(22, 25, 1068)
(12, 39, 1069)
(31, 106, 1070)
(35, 111, 1071)
(120, 133, 1072)
(1, 60, 1073)
(21, 49, 1074)
(44, 118, 1075)
(48, 113, 1076)
(11, 71, 1077)
(72, 119, 1078)
(54, 59, 1079)
(129, 144, 1080)
(7, 147, 1081)
(34, 47, 1082)
(20, 110, 1083)
(67, 77, 1084)
(30, 67, 1085)
(0, 18, 1086)
(39, 147, 1087)
(33, 94, 1088)
(143, 145, 1089)
(80, 95, 1090)
(124, 136, 1091)
(53, 132, 1092)
(62, 82, 1093)
(9, 38, 1094)
(52, 76, 1095)
(85, 132, 1096)
(18, 63, 1097)
(4, 126, 1098)
(8, 121, 1099)
(14, 51, 1100)
(18, 78, 1101)
(94, 140, 1102)
(61, 93, 1103)
(17, 31, 1104)
(13, 43, 1105)
(107, 144, 1106)
(40, 87, 1107)
(64, 77, 1108)
(12, 116, 1109)
(36, 114, 1110)
(97, 100, 1111)
(25, 112, 1112)
(49, 74, 1113)
(48, 142, 1114)
(1, 24, 1115)
(58, 91, 1116)
(21, 85, 1117)
(25, 146, 1118)
(44, 90, 1119)
(7, 102, 1120)
(11, 99, 1121)
(68, 80, 1122)
(34, 51, 1123)
(24, 69, 1124)
(81, 116, 1125)
(101, 121, 1126)
(43, 48, 1127)
(29, 125, 1128)
(33, 122, 1129)
(15, 47, 1130)
(9, 66, 1131)
(15, 92, 1132)
(8, 21, 1133)
(28, 72, 1134)
(32, 139, 1135)
(47, 77, 1136)
(17, 106, 1137)
(94, 104, 1138)
(41, 124, 1139)
(61, 97, 1140)
(27, 49, 1141)
(13, 79, 1142)
(3, 73, 1143)
(26, 29, 1144)
(69, 89, 1145)
(16, 91, 1146)
(126, 138, 1147)
(35, 86, 1148)
(59, 76, 1149)
(25, 76, 1150)
(45, 113, 1151)
(49, 118, 1152)
(31, 34, 1153)
(35, 39, 1154)
(45, 130, 1155)
(1, 100, 1156)
(21, 105, 1157)
(78, 122, 1158)
(7, 74, 1159)
(48, 57, 1160)
(11, 143, 1161)
(6, 134, 1162)
(87, 105, 1163)
(34, 87, 1164)
(54, 146, 1165)
(20, 38, 1166)
(20, 149, 1167)
(39, 91, 1168)
(29, 65, 1169)
(67, 146, 1170)
(53, 75, 1171)
(57, 136, 1172)
(39, 40, 1173)
(42, 111, 1174)
(5, 121, 1175)
(9, 126, 1176)
(28, 61, 1177)
(32, 56, 1178)
(75, 122, 1179)
(8, 128, 1180)
(27, 108, 1181)
(13, 145, 1182)
(88, 110, 1183)
(17, 86, 1184)
(41, 88, 1185)
(61, 133, 1186)
(40, 128, 1187)
(60, 67, 1188)
(13, 115, 1189)
(74, 99, 1190)
(93, 133, 1191)
(40, 47, 1192)
(22, 131, 1193)
(16, 40, 1194)
(36, 59, 1195)
(2, 119, 1196)
(46, 116, 1197)
(16, 71, 1198)
(12, 147, 1199)
(31, 113, 1200)
(92, 97, 1201)
(96, 100, 1202)
(59, 104, 1203)
(25, 40, 1204)
(49, 146, 1205)
(44, 147, 1206)
(11, 90, 1207)
(72, 92, 1208)
(54, 92, 1209)
(92, 135, 1210)
(81, 146, 1211)
(20, 75, 1212)
(58, 130, 1213)
(10, 97, 1214)
(91, 118, 1215)
(0, 55, 1216)
(138, 141, 1217)
(90, 130, 1218)
(53, 62, 1219)
(67, 142, 1220)
(76, 87, 1221)
(42, 67, 1222)
(5, 93, 1223)
(80, 146, 1224)
(15, 148, 1225)
(62, 145, 1226)
(32, 68, 1227)
(18, 107, 1228)
(75, 102, 1229)
(95, 107, 1230)
(4, 42, 1231)
(27, 72, 1232)
(84, 143, 1233)
(71, 131, 1234)
(3, 112, 1235)
(23, 109, 1236)
(64, 98, 1237)
(140, 143, 1238)
(70, 72, 1239)
(3, 129, 1240)
(12, 81, 1241)
(16, 20, 1242)
(22, 30, 1243)
(79, 91, 1244)
(26, 85, 1245)
(12, 32, 1246)
(31, 85, 1247)
(35, 110, 1248)
(55, 115, 1249)
(120, 134, 1250)
(21, 48, 1251)
(44, 119, 1252)
(68, 125, 1253)
(7, 146, 1254)
(30, 49, 1255)
(0, 100, 1256)
(20, 111, 1257)
(6, 78, 1258)
(0, 19, 1259)
(39, 146, 1260)
(0, 130, 1261)
(76, 149, 1262)
(43, 100, 1263)
(63, 105, 1264)
(53, 131, 1265)
(62, 83, 1266)
(9, 37, 1267)
(119, 134, 1268)
(52, 77, 1269)
(19, 124, 1270)
(133, 140, 1271)
(85, 131, 1272)
(18, 60, 1273)
(8, 122, 1274)
(89, 113, 1275)
(109, 142, 1276)
(4, 14, 1277)
(142, 148, 1278)
(37, 66, 1279)
(94, 141, 1280)
(61, 92, 1281)
(27, 84, 1282)
(17, 30, 1283)
(50, 94, 1284)
(13, 42, 1285)
(64, 78, 1286)
(2, 140, 1287)
(22, 75, 1288)
(12, 117, 1289)
(50, 128, 1290)
(16, 112, 1291)
(73, 97, 1292)
(93, 126, 1293)
(97, 123, 1294)
(103, 133, 1295)
(25, 119, 1296)
(82, 128, 1297)
(135, 142, 1298)
(55, 87, 1299)
(58, 88, 1300)
(21, 84, 1301)
(44, 91, 1302)
(30, 130, 1303)
(78, 142, 1304)
(10, 86, 1305)
(34, 48, 1306)
(0, 64, 1307)
(81, 107, 1308)
(6, 42, 1309)
(101, 120, 1310)
(110, 142, 1311)
(134, 142, 1312)
(19, 43, 1313)
(62, 79, 1314)
(15, 95, 1315)
(18, 32, 1316)
(4, 83, 1317)
(8, 22, 1318)
(98, 133, 1319)
(37, 102, 1320)
(61, 96, 1321)
(27, 48, 1322)
(122, 126, 1323)
(3, 59, 1324)
(41, 140, 1325)
(23, 36, 1326)
(74, 76, 1327)
(3, 72, 1328)
(69, 88, 1329)
(16, 92, 1330)
(126, 139, 1331)
(102, 144, 1332)
(35, 89, 1333)
(59, 79, 1334)
(25, 83, 1335)
(79, 128, 1336)
(31, 45, 1337)
(35, 38, 1338)
(7, 52, 1339)
(45, 129, 1340)
(11, 49, 1341)
(54, 113, 1342)
(1, 123, 1343)
(44, 63, 1344)
(7, 69, 1345)
(11, 142, 1346)
(77, 129, 1347)
(24, 51, 1348)
(10, 74, 1349)
(67, 119, 1350)
(87, 104, 1351)
(125, 149, 1352)
(0, 44, 1353)
(54, 147, 1354)
(91, 109, 1355)
(114, 134, 1356)
(6, 22, 1357)
(81, 87, 1358)
(9, 131, 1359)
(63, 80, 1360)
(53, 74, 1361)
(89, 143, 1362)
(14, 121, 1363)
